Station_name,Station_id,Request Datetime,id,status,price,free
Platanenstr. 11,5y35yn,2023-07-17 17:42:04.412568+02:00,DESWDE024501,3,,
Platanenstr. 11,5y35yn,2023-07-17 17:42:04.412568+02:00,DESWDE024502,2,,
Platanenstr. 11,5y35yn,2023-07-17 17:42:04.412568+02:00,DESWDE024601,2,,
Platanenstr. 11,5y35yn,2023-07-17 17:42:04.412568+02:00,DESWDE024602,3,,
Lindenstraße 71,z228j8,2023-07-17 17:42:05.106257+02:00,DESWDE037701,2,,
Lindenstraße 71,z228j8,2023-07-17 17:42:05.106257+02:00,DESWDE037702,2,,
Lindenstraße 71,z228j8,2023-07-17 17:42:05.106257+02:00,DESWDE037703,2,,
Lindenstraße 71,z228j8,2023-07-17 17:42:05.106257+02:00,DESWDE037704,3,,
Ackerstraße 131,zn686k,2023-07-17 17:42:05.906878+02:00,DESWDE000012101,3,,
Ackerstraße 131,zn686k,2023-07-17 17:42:05.906878+02:00,DESWDE000012102,2,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 17:42:06.563123+02:00,DESWDE019501,2,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 17:42:06.563123+02:00,DESWDE019502,2,,
Hermannstr.22a,jqmy9n,2023-07-17 17:42:07.218032+02:00,DESWDE023801,2,,
Birkenstraße 47a ,gjje3n,2023-07-17 17:42:07.929312+02:00,DESWDE036901,3,,
Birkenstraße 47a ,gjje3n,2023-07-17 17:42:07.929312+02:00,DESWDE036902,2,,
Platanenstr. 11,5y35yn,2023-07-17 17:52:11.427722+02:00,DESWDE024501,3,,
Platanenstr. 11,5y35yn,2023-07-17 17:52:11.427722+02:00,DESWDE024502,2,,
Platanenstr. 11,5y35yn,2023-07-17 17:52:11.427722+02:00,DESWDE024601,2,,
Platanenstr. 11,5y35yn,2023-07-17 17:52:11.427722+02:00,DESWDE024602,3,,
Lindenstraße 71,z228j8,2023-07-17 17:52:12.197507+02:00,DESWDE037701,2,,
Lindenstraße 71,z228j8,2023-07-17 17:52:12.197507+02:00,DESWDE037702,2,,
Lindenstraße 71,z228j8,2023-07-17 17:52:12.197507+02:00,DESWDE037703,2,,
Lindenstraße 71,z228j8,2023-07-17 17:52:12.197507+02:00,DESWDE037704,3,,
Ackerstraße 131,zn686k,2023-07-17 17:52:12.912911+02:00,DESWDE000012101,3,,
Ackerstraße 131,zn686k,2023-07-17 17:52:12.912911+02:00,DESWDE000012102,2,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 17:52:14.253959+02:00,DESWDE019501,2,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 17:52:14.253959+02:00,DESWDE019502,2,,
Hermannstr.22a,jqmy9n,2023-07-17 17:52:14.888648+02:00,DESWDE023801,2,,
Birkenstraße 47a ,gjje3n,2023-07-17 17:52:16.582667+02:00,DESWDE036901,3,,
Birkenstraße 47a ,gjje3n,2023-07-17 17:52:16.582667+02:00,DESWDE036902,2,,
Platanenstr. 11,5y35yn,2023-07-17 18:10:24.287155+02:00,DESWDE024501,3,,
Platanenstr. 11,5y35yn,2023-07-17 18:10:24.287155+02:00,DESWDE024502,2,,
Platanenstr. 11,5y35yn,2023-07-17 18:10:24.287155+02:00,DESWDE024601,2,,
Platanenstr. 11,5y35yn,2023-07-17 18:10:24.287155+02:00,DESWDE024602,3,,
Lindenstraße 71,z228j8,2023-07-17 18:10:25.113602+02:00,DESWDE037701,2,,
Lindenstraße 71,z228j8,2023-07-17 18:10:25.113602+02:00,DESWDE037702,2,,
Lindenstraße 71,z228j8,2023-07-17 18:10:25.113602+02:00,DESWDE037703,2,,
Lindenstraße 71,z228j8,2023-07-17 18:10:25.113602+02:00,DESWDE037704,3,,
Ackerstraße 131,zn686k,2023-07-17 18:10:25.905948+02:00,DESWDE000012101,3,,
Ackerstraße 131,zn686k,2023-07-17 18:10:25.905948+02:00,DESWDE000012102,2,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 18:10:26.710055+02:00,DESWDE019501,2,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 18:10:26.710055+02:00,DESWDE019502,2,,
Hermannstr.22a,jqmy9n,2023-07-17 18:10:27.495984+02:00,DESWDE023801,2,,
Birkenstraße 47a ,gjje3n,2023-07-17 18:10:28.326559+02:00,DESWDE036901,3,,
Birkenstraße 47a ,gjje3n,2023-07-17 18:10:28.326559+02:00,DESWDE036902,2,,
Platanenstr. 11,5y35yn,2023-07-17 18:35:27.841958+02:00,DESWDE024501,3,,
Platanenstr. 11,5y35yn,2023-07-17 18:35:27.841958+02:00,DESWDE024502,2,,
Platanenstr. 11,5y35yn,2023-07-17 18:35:27.841958+02:00,DESWDE024601,2,,
Platanenstr. 11,5y35yn,2023-07-17 18:35:27.841958+02:00,DESWDE024602,3,,
Lindenstraße 71,z228j8,2023-07-17 18:35:28.687406+02:00,DESWDE037701,2,,
Lindenstraße 71,z228j8,2023-07-17 18:35:28.687406+02:00,DESWDE037702,2,,
Lindenstraße 71,z228j8,2023-07-17 18:35:28.687406+02:00,DESWDE037703,2,,
Lindenstraße 71,z228j8,2023-07-17 18:35:28.687406+02:00,DESWDE037704,3,,
Ackerstraße 131,zn686k,2023-07-17 18:35:29.614456+02:00,DESWDE000012101,3,,
Ackerstraße 131,zn686k,2023-07-17 18:35:29.614456+02:00,DESWDE000012102,2,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 18:35:30.435456+02:00,DESWDE019501,2,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 18:35:30.435456+02:00,DESWDE019502,2,,
Hermannstr.22a,jqmy9n,2023-07-17 18:35:31.266941+02:00,DESWDE023801,3,,
Birkenstraße 47a ,gjje3n,2023-07-17 18:35:32.093208+02:00,DESWDE036901,3,,
Birkenstraße 47a ,gjje3n,2023-07-17 18:35:32.093208+02:00,DESWDE036902,2,,
Platanenstr. 11,5y35yn,2023-07-17 18:46:38.710420+02:00,DESWDE024501,3,,
Platanenstr. 11,5y35yn,2023-07-17 18:46:38.710420+02:00,DESWDE024502,2,,
Platanenstr. 11,5y35yn,2023-07-17 18:46:38.710420+02:00,DESWDE024601,2,,
Platanenstr. 11,5y35yn,2023-07-17 18:46:38.710420+02:00,DESWDE024602,3,,
Lindenstraße 71,z228j8,2023-07-17 18:46:39.397741+02:00,DESWDE037701,2,,
Lindenstraße 71,z228j8,2023-07-17 18:46:39.397741+02:00,DESWDE037702,2,,
Lindenstraße 71,z228j8,2023-07-17 18:46:39.397741+02:00,DESWDE037703,2,,
Lindenstraße 71,z228j8,2023-07-17 18:46:39.397741+02:00,DESWDE037704,3,,
Ackerstraße 131,zn686k,2023-07-17 18:46:40.095908+02:00,DESWDE000012101,3,,
Ackerstraße 131,zn686k,2023-07-17 18:46:40.095908+02:00,DESWDE000012102,2,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 18:46:40.764723+02:00,DESWDE019501,2,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 18:46:40.764723+02:00,DESWDE019502,2,,
Hermannstr.22a,jqmy9n,2023-07-17 18:46:41.425323+02:00,DESWDE023801,3,,
Birkenstraße 47a ,gjje3n,2023-07-17 18:46:42.113220+02:00,DESWDE036901,3,,
Birkenstraße 47a ,gjje3n,2023-07-17 18:46:42.113220+02:00,DESWDE036902,2,,
Platanenstr. 11,5y35yn,2023-07-17 18:53:29.492760+02:00,DESWDE024501,3,,
Platanenstr. 11,5y35yn,2023-07-17 18:53:29.492760+02:00,DESWDE024502,2,,
Platanenstr. 11,5y35yn,2023-07-17 18:53:29.492760+02:00,DESWDE024601,2,,
Platanenstr. 11,5y35yn,2023-07-17 18:53:29.492760+02:00,DESWDE024602,3,,
Lindenstraße 71,z228j8,2023-07-17 18:53:30.277986+02:00,DESWDE037701,2,,
Lindenstraße 71,z228j8,2023-07-17 18:53:30.277986+02:00,DESWDE037702,2,,
Lindenstraße 71,z228j8,2023-07-17 18:53:30.277986+02:00,DESWDE037703,2,,
Lindenstraße 71,z228j8,2023-07-17 18:53:30.277986+02:00,DESWDE037704,3,,
Ackerstraße 131,zn686k,2023-07-17 18:53:31.102837+02:00,DESWDE000012101,3,,
Ackerstraße 131,zn686k,2023-07-17 18:53:31.102837+02:00,DESWDE000012102,3,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 18:53:31.835620+02:00,DESWDE019501,2,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 18:53:31.835620+02:00,DESWDE019502,2,,
Hermannstr.22a,jqmy9n,2023-07-17 18:53:32.569324+02:00,DESWDE023801,3,,
Birkenstraße 47a ,gjje3n,2023-07-17 18:53:33.344758+02:00,DESWDE036901,3,,
Birkenstraße 47a ,gjje3n,2023-07-17 18:53:33.344758+02:00,DESWDE036902,2,,
Platanenstr. 11,5y35yn,2023-07-17 19:07:17.827606+02:00,DESWDE024501,3,,
Platanenstr. 11,5y35yn,2023-07-17 19:07:17.827606+02:00,DESWDE024502,2,,
Platanenstr. 11,5y35yn,2023-07-17 19:07:17.827606+02:00,DESWDE024601,2,,
Platanenstr. 11,5y35yn,2023-07-17 19:07:17.827606+02:00,DESWDE024602,3,,
Lindenstraße 71,z228j8,2023-07-17 19:07:18.693230+02:00,DESWDE037701,2,,
Lindenstraße 71,z228j8,2023-07-17 19:07:18.693230+02:00,DESWDE037702,2,,
Lindenstraße 71,z228j8,2023-07-17 19:07:18.693230+02:00,DESWDE037703,2,,
Lindenstraße 71,z228j8,2023-07-17 19:07:18.693230+02:00,DESWDE037704,3,,
Ackerstraße 131,zn686k,2023-07-17 19:07:19.385151+02:00,DESWDE000012101,3,,
Ackerstraße 131,zn686k,2023-07-17 19:07:19.385151+02:00,DESWDE000012102,3,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 19:07:20.503452+02:00,DESWDE019501,2,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 19:07:20.503452+02:00,DESWDE019502,2,,
Hermannstr.22a,jqmy9n,2023-07-17 19:07:21.226143+02:00,DESWDE023801,3,,
Birkenstraße 47a ,gjje3n,2023-07-17 19:07:21.933376+02:00,DESWDE036901,3,,
Birkenstraße 47a ,gjje3n,2023-07-17 19:07:21.933376+02:00,DESWDE036902,2,,
Platanenstr. 11,5y35yn,2023-07-17 19:24:00.412336+02:00,DESWDE024501,3,,
Platanenstr. 11,5y35yn,2023-07-17 19:24:00.412336+02:00,DESWDE024502,2,,
Platanenstr. 11,5y35yn,2023-07-17 19:24:00.412336+02:00,DESWDE024601,3,,
Platanenstr. 11,5y35yn,2023-07-17 19:24:00.412336+02:00,DESWDE024602,3,,
Lindenstraße 71,z228j8,2023-07-17 19:24:01.203840+02:00,DESWDE037701,2,,
Lindenstraße 71,z228j8,2023-07-17 19:24:01.203840+02:00,DESWDE037702,2,,
Lindenstraße 71,z228j8,2023-07-17 19:24:01.203840+02:00,DESWDE037703,2,,
Lindenstraße 71,z228j8,2023-07-17 19:24:01.203840+02:00,DESWDE037704,2,,
Ackerstraße 131,zn686k,2023-07-17 19:24:01.944691+02:00,DESWDE000012101,3,,
Ackerstraße 131,zn686k,2023-07-17 19:24:01.944691+02:00,DESWDE000012102,3,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 19:24:02.682852+02:00,DESWDE019501,2,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 19:24:02.682852+02:00,DESWDE019502,2,,
Hermannstr.22a,jqmy9n,2023-07-17 19:24:03.409673+02:00,DESWDE023801,3,,
Birkenstraße 47a ,gjje3n,2023-07-17 19:24:04.110023+02:00,DESWDE036901,3,,
Birkenstraße 47a ,gjje3n,2023-07-17 19:24:04.110023+02:00,DESWDE036902,2,,
Platanenstr. 11,5y35yn,2023-07-17 19:33:26.265555+02:00,DESWDE024501,2,,
Platanenstr. 11,5y35yn,2023-07-17 19:33:26.265555+02:00,DESWDE024502,2,,
Platanenstr. 11,5y35yn,2023-07-17 19:33:26.265555+02:00,DESWDE024601,3,,
Platanenstr. 11,5y35yn,2023-07-17 19:33:26.265555+02:00,DESWDE024602,3,,
Lindenstraße 71,z228j8,2023-07-17 19:33:27.109969+02:00,DESWDE037701,2,,
Lindenstraße 71,z228j8,2023-07-17 19:33:27.109969+02:00,DESWDE037702,2,,
Lindenstraße 71,z228j8,2023-07-17 19:33:27.109969+02:00,DESWDE037703,2,,
Lindenstraße 71,z228j8,2023-07-17 19:33:27.109969+02:00,DESWDE037704,3,,
Ackerstraße 131,zn686k,2023-07-17 19:33:28.053964+02:00,DESWDE000012101,3,,
Ackerstraße 131,zn686k,2023-07-17 19:33:28.053964+02:00,DESWDE000012102,3,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 19:33:28.887586+02:00,DESWDE019501,2,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 19:33:28.887586+02:00,DESWDE019502,2,,
Hermannstr.22a,jqmy9n,2023-07-17 19:33:29.698242+02:00,DESWDE023801,3,,
Birkenstraße 47a ,gjje3n,2023-07-17 19:33:30.662953+02:00,DESWDE036901,2,,
Birkenstraße 47a ,gjje3n,2023-07-17 19:33:30.662953+02:00,DESWDE036902,2,,
Platanenstr. 11,5y35yn,2023-07-17 19:42:18.263401+02:00,DESWDE024501,3,,
Platanenstr. 11,5y35yn,2023-07-17 19:42:18.263401+02:00,DESWDE024502,3,,
Platanenstr. 11,5y35yn,2023-07-17 19:42:18.263401+02:00,DESWDE024601,3,,
Platanenstr. 11,5y35yn,2023-07-17 19:42:18.263401+02:00,DESWDE024602,3,,
Lindenstraße 71,z228j8,2023-07-17 19:42:19.236940+02:00,DESWDE037701,2,,
Lindenstraße 71,z228j8,2023-07-17 19:42:19.236940+02:00,DESWDE037702,2,,
Lindenstraße 71,z228j8,2023-07-17 19:42:19.236940+02:00,DESWDE037703,2,,
Lindenstraße 71,z228j8,2023-07-17 19:42:19.236940+02:00,DESWDE037704,3,,
Ackerstraße 131,zn686k,2023-07-17 19:42:20.253452+02:00,DESWDE000012101,3,,
Ackerstraße 131,zn686k,2023-07-17 19:42:20.253452+02:00,DESWDE000012102,3,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 19:42:21.066143+02:00,DESWDE019501,2,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 19:42:21.066143+02:00,DESWDE019502,2,,
Hermannstr.22a,jqmy9n,2023-07-17 19:42:21.861833+02:00,DESWDE023801,3,,
Birkenstraße 47a ,gjje3n,2023-07-17 19:42:22.675193+02:00,DESWDE036901,2,,
Birkenstraße 47a ,gjje3n,2023-07-17 19:42:22.675193+02:00,DESWDE036902,2,,
Platanenstr. 11,5y35yn,2023-07-17 19:52:04.550176+02:00,DESWDE024501,3,,
Platanenstr. 11,5y35yn,2023-07-17 19:52:04.550176+02:00,DESWDE024502,3,,
Platanenstr. 11,5y35yn,2023-07-17 19:52:04.550176+02:00,DESWDE024601,3,,
Platanenstr. 11,5y35yn,2023-07-17 19:52:04.550176+02:00,DESWDE024602,3,,
Lindenstraße 71,z228j8,2023-07-17 19:52:05.169851+02:00,DESWDE037701,2,,
Lindenstraße 71,z228j8,2023-07-17 19:52:05.169851+02:00,DESWDE037702,2,,
Lindenstraße 71,z228j8,2023-07-17 19:52:05.169851+02:00,DESWDE037703,2,,
Lindenstraße 71,z228j8,2023-07-17 19:52:05.169851+02:00,DESWDE037704,3,,
Ackerstraße 131,zn686k,2023-07-17 19:52:05.707176+02:00,DESWDE000012101,3,,
Ackerstraße 131,zn686k,2023-07-17 19:52:05.707176+02:00,DESWDE000012102,3,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 19:52:06.264268+02:00,DESWDE019501,2,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 19:52:06.264268+02:00,DESWDE019502,2,,
Hermannstr.22a,jqmy9n,2023-07-17 19:52:06.793998+02:00,DESWDE023801,3,,
Birkenstraße 47a ,gjje3n,2023-07-17 19:52:07.394409+02:00,DESWDE036901,2,,
Birkenstraße 47a ,gjje3n,2023-07-17 19:52:07.394409+02:00,DESWDE036902,2,,
Platanenstr. 11,5y35yn,2023-07-17 20:10:42.513845+02:00,DESWDE024501,3,,
Platanenstr. 11,5y35yn,2023-07-17 20:10:42.513845+02:00,DESWDE024502,3,,
Platanenstr. 11,5y35yn,2023-07-17 20:10:42.513845+02:00,DESWDE024601,3,,
Platanenstr. 11,5y35yn,2023-07-17 20:10:42.513845+02:00,DESWDE024602,3,,
Lindenstraße 71,z228j8,2023-07-17 20:10:43.218355+02:00,DESWDE037701,2,,
Lindenstraße 71,z228j8,2023-07-17 20:10:43.218355+02:00,DESWDE037702,2,,
Lindenstraße 71,z228j8,2023-07-17 20:10:43.218355+02:00,DESWDE037703,2,,
Lindenstraße 71,z228j8,2023-07-17 20:10:43.218355+02:00,DESWDE037704,3,,
Ackerstraße 131,zn686k,2023-07-17 20:10:43.769740+02:00,DESWDE000012101,3,,
Ackerstraße 131,zn686k,2023-07-17 20:10:43.769740+02:00,DESWDE000012102,3,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 20:10:44.308875+02:00,DESWDE019501,2,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 20:10:44.308875+02:00,DESWDE019502,2,,
Hermannstr.22a,jqmy9n,2023-07-17 20:10:44.891611+02:00,DESWDE023801,3,,
Birkenstraße 47a ,gjje3n,2023-07-17 20:10:45.431645+02:00,DESWDE036901,2,,
Birkenstraße 47a ,gjje3n,2023-07-17 20:10:45.431645+02:00,DESWDE036902,2,,
Platanenstr. 11,5y35yn,2023-07-17 20:30:53.717827+02:00,DESWDE024501,3,,
Platanenstr. 11,5y35yn,2023-07-17 20:30:53.717827+02:00,DESWDE024502,3,,
Platanenstr. 11,5y35yn,2023-07-17 20:30:53.717827+02:00,DESWDE024601,3,,
Platanenstr. 11,5y35yn,2023-07-17 20:30:53.717827+02:00,DESWDE024602,3,,
Lindenstraße 71,z228j8,2023-07-17 20:30:54.536707+02:00,DESWDE037701,3,,
Lindenstraße 71,z228j8,2023-07-17 20:30:54.536707+02:00,DESWDE037702,2,,
Lindenstraße 71,z228j8,2023-07-17 20:30:54.536707+02:00,DESWDE037703,2,,
Lindenstraße 71,z228j8,2023-07-17 20:30:54.536707+02:00,DESWDE037704,3,,
Ackerstraße 131,zn686k,2023-07-17 20:30:55.365622+02:00,DESWDE000012101,3,,
Ackerstraße 131,zn686k,2023-07-17 20:30:55.365622+02:00,DESWDE000012102,2,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 20:30:56.163690+02:00,DESWDE019501,3,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 20:30:56.163690+02:00,DESWDE019502,2,,
Hermannstr.22a,jqmy9n,2023-07-17 20:30:56.969699+02:00,DESWDE023801,3,,
Birkenstraße 47a ,gjje3n,2023-07-17 20:30:57.753716+02:00,DESWDE036901,2,,
Birkenstraße 47a ,gjje3n,2023-07-17 20:30:57.753716+02:00,DESWDE036902,2,,
Platanenstr. 11,5y35yn,2023-07-17 20:42:13.790784+02:00,DESWDE024501,3,,
Platanenstr. 11,5y35yn,2023-07-17 20:42:13.790784+02:00,DESWDE024502,3,,
Platanenstr. 11,5y35yn,2023-07-17 20:42:13.790784+02:00,DESWDE024601,2,,
Platanenstr. 11,5y35yn,2023-07-17 20:42:13.790784+02:00,DESWDE024602,3,,
Lindenstraße 71,z228j8,2023-07-17 20:42:14.641731+02:00,DESWDE037701,3,,
Lindenstraße 71,z228j8,2023-07-17 20:42:14.641731+02:00,DESWDE037702,2,,
Lindenstraße 71,z228j8,2023-07-17 20:42:14.641731+02:00,DESWDE037703,3,,
Lindenstraße 71,z228j8,2023-07-17 20:42:14.641731+02:00,DESWDE037704,3,,
Ackerstraße 131,zn686k,2023-07-17 20:42:17.242883+02:00,DESWDE000012101,2,,
Ackerstraße 131,zn686k,2023-07-17 20:42:17.242883+02:00,DESWDE000012102,2,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 20:42:18.281499+02:00,DESWDE019501,3,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 20:42:18.281499+02:00,DESWDE019502,3,,
Hermannstr.22a,jqmy9n,2023-07-17 20:42:19.107958+02:00,DESWDE023801,3,,
Birkenstraße 47a ,gjje3n,2023-07-17 20:42:19.939827+02:00,DESWDE036901,2,,
Birkenstraße 47a ,gjje3n,2023-07-17 20:42:19.939827+02:00,DESWDE036902,2,,
Platanenstr. 11,5y35yn,2023-07-17 20:52:14.392588+02:00,DESWDE024501,3,,
Platanenstr. 11,5y35yn,2023-07-17 20:52:14.392588+02:00,DESWDE024502,3,,
Platanenstr. 11,5y35yn,2023-07-17 20:52:14.392588+02:00,DESWDE024601,2,,
Platanenstr. 11,5y35yn,2023-07-17 20:52:14.392588+02:00,DESWDE024602,3,,
Lindenstraße 71,z228j8,2023-07-17 20:52:14.959114+02:00,DESWDE037701,3,,
Lindenstraße 71,z228j8,2023-07-17 20:52:14.959114+02:00,DESWDE037702,2,,
Lindenstraße 71,z228j8,2023-07-17 20:52:14.959114+02:00,DESWDE037703,3,,
Lindenstraße 71,z228j8,2023-07-17 20:52:14.959114+02:00,DESWDE037704,3,,
Ackerstraße 131,zn686k,2023-07-17 20:52:15.502839+02:00,DESWDE000012101,2,,
Ackerstraße 131,zn686k,2023-07-17 20:52:15.502839+02:00,DESWDE000012102,3,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 20:52:16.042526+02:00,DESWDE019501,3,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 20:52:16.042526+02:00,DESWDE019502,3,,
Hermannstr.22a,jqmy9n,2023-07-17 20:52:17.419278+02:00,DESWDE023801,3,,
Birkenstraße 47a ,gjje3n,2023-07-17 20:52:17.997912+02:00,DESWDE036901,2,,
Birkenstraße 47a ,gjje3n,2023-07-17 20:52:17.997912+02:00,DESWDE036902,2,,
Platanenstr. 11,5y35yn,2023-07-17 21:06:37.988041+02:00,DESWDE024501,3,,
Platanenstr. 11,5y35yn,2023-07-17 21:06:37.988041+02:00,DESWDE024502,3,,
Platanenstr. 11,5y35yn,2023-07-17 21:06:37.988041+02:00,DESWDE024601,2,,
Platanenstr. 11,5y35yn,2023-07-17 21:06:37.988041+02:00,DESWDE024602,3,,
Lindenstraße 71,z228j8,2023-07-17 21:06:38.842717+02:00,DESWDE037701,3,,
Lindenstraße 71,z228j8,2023-07-17 21:06:38.842717+02:00,DESWDE037702,2,,
Lindenstraße 71,z228j8,2023-07-17 21:06:38.842717+02:00,DESWDE037703,3,,
Lindenstraße 71,z228j8,2023-07-17 21:06:38.842717+02:00,DESWDE037704,3,,
Ackerstraße 131,zn686k,2023-07-17 21:06:39.633358+02:00,DESWDE000012101,2,,
Ackerstraße 131,zn686k,2023-07-17 21:06:39.633358+02:00,DESWDE000012102,3,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 21:06:40.433965+02:00,DESWDE019501,3,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 21:06:40.433965+02:00,DESWDE019502,2,,
Hermannstr.22a,jqmy9n,2023-07-17 21:06:41.286559+02:00,DESWDE023801,3,,
Birkenstraße 47a ,gjje3n,2023-07-17 21:06:42.156991+02:00,DESWDE036901,2,,
Birkenstraße 47a ,gjje3n,2023-07-17 21:06:42.156991+02:00,DESWDE036902,2,,
Platanenstr. 11,5y35yn,2023-07-17 21:17:40.037764+02:00,DESWDE024501,3,,
Platanenstr. 11,5y35yn,2023-07-17 21:17:40.037764+02:00,DESWDE024502,2,,
Platanenstr. 11,5y35yn,2023-07-17 21:17:40.037764+02:00,DESWDE024601,2,,
Platanenstr. 11,5y35yn,2023-07-17 21:17:40.037764+02:00,DESWDE024602,3,,
Lindenstraße 71,z228j8,2023-07-17 21:17:40.615811+02:00,DESWDE037701,3,,
Lindenstraße 71,z228j8,2023-07-17 21:17:40.615811+02:00,DESWDE037702,2,,
Lindenstraße 71,z228j8,2023-07-17 21:17:40.615811+02:00,DESWDE037703,3,,
Lindenstraße 71,z228j8,2023-07-17 21:17:40.615811+02:00,DESWDE037704,3,,
Ackerstraße 131,zn686k,2023-07-17 21:17:41.139010+02:00,DESWDE000012101,2,,
Ackerstraße 131,zn686k,2023-07-17 21:17:41.139010+02:00,DESWDE000012102,2,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 21:17:41.658566+02:00,DESWDE019501,3,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 21:17:41.658566+02:00,DESWDE019502,2,,
Hermannstr.22a,jqmy9n,2023-07-17 21:17:42.177890+02:00,DESWDE023801,3,,
Birkenstraße 47a ,gjje3n,2023-07-17 21:17:42.712999+02:00,DESWDE036901,2,,
Birkenstraße 47a ,gjje3n,2023-07-17 21:17:42.712999+02:00,DESWDE036902,2,,
Platanenstr. 11,5y35yn,2023-07-17 21:24:31.680561+02:00,DESWDE024501,3,,
Platanenstr. 11,5y35yn,2023-07-17 21:24:31.680561+02:00,DESWDE024502,2,,
Platanenstr. 11,5y35yn,2023-07-17 21:24:31.680561+02:00,DESWDE024601,2,,
Platanenstr. 11,5y35yn,2023-07-17 21:24:31.680561+02:00,DESWDE024602,3,,
Lindenstraße 71,z228j8,2023-07-17 21:24:32.331446+02:00,DESWDE037701,3,,
Lindenstraße 71,z228j8,2023-07-17 21:24:32.331446+02:00,DESWDE037702,2,,
Lindenstraße 71,z228j8,2023-07-17 21:24:32.331446+02:00,DESWDE037703,3,,
Lindenstraße 71,z228j8,2023-07-17 21:24:32.331446+02:00,DESWDE037704,3,,
Ackerstraße 131,zn686k,2023-07-17 21:24:32.855589+02:00,DESWDE000012101,2,,
Ackerstraße 131,zn686k,2023-07-17 21:24:32.855589+02:00,DESWDE000012102,2,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 21:24:33.402221+02:00,DESWDE019501,3,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 21:24:33.402221+02:00,DESWDE019502,2,,
Hermannstr.22a,jqmy9n,2023-07-17 21:24:33.990065+02:00,DESWDE023801,3,,
Birkenstraße 47a ,gjje3n,2023-07-17 21:24:34.556705+02:00,DESWDE036901,2,,
Birkenstraße 47a ,gjje3n,2023-07-17 21:24:34.556705+02:00,DESWDE036902,2,,
Platanenstr. 11,5y35yn,2023-07-17 21:32:23.080406+02:00,DESWDE024501,3,,
Platanenstr. 11,5y35yn,2023-07-17 21:32:23.080406+02:00,DESWDE024502,2,,
Platanenstr. 11,5y35yn,2023-07-17 21:32:23.080406+02:00,DESWDE024601,2,,
Platanenstr. 11,5y35yn,2023-07-17 21:32:23.080406+02:00,DESWDE024602,3,,
Lindenstraße 71,z228j8,2023-07-17 21:32:23.636058+02:00,DESWDE037701,3,,
Lindenstraße 71,z228j8,2023-07-17 21:32:23.636058+02:00,DESWDE037702,2,,
Lindenstraße 71,z228j8,2023-07-17 21:32:23.636058+02:00,DESWDE037703,3,,
Lindenstraße 71,z228j8,2023-07-17 21:32:23.636058+02:00,DESWDE037704,3,,
Ackerstraße 131,zn686k,2023-07-17 21:32:24.182199+02:00,DESWDE000012101,2,,
Ackerstraße 131,zn686k,2023-07-17 21:32:24.182199+02:00,DESWDE000012102,2,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 21:32:24.746187+02:00,DESWDE019501,3,,
Ackerstraße Schnelllader,2jqwpp,2023-07-17 21:32:24.746187+02:00,DESWDE019502,2,,
Hermannstr.22a,jqmy9n,2023-07-17 21:32:25.309058+02:00,DESWDE023801,3,,
Birkenstraße 47a ,gjje3n,2023-07-17 21:32:25.867683+02:00,DESWDE036901,2,,
Birkenstraße 47a ,gjje3n,2023-07-17 21:32:25.867683+02:00,DESWDE036902,2,,
Platanenstr. 11,5y35yn,2023-07-17 21:42:05.355171+02:00,DESWDE024501,3,,
